ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Support
5237766029,3 mai 2021 à 12:29:43,Course à pied matinale,Course à pied,,32625,"4,22",,,false,,,activities/5237766029.gpx,,,32625.0,1904.0,4221.89990234375,5.199999809265137,2.2173843383789062,9.04190444946289,9.141904830932617,7.699999809265137,13.800000190734863,9.600000381469727,-0.0023686017375439405,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4233.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5493054875,19 juin 2021 à 04:39:15,Course à pied de nuit,Course à pied,,1423,"5,32",,,false,,,activities/5493054875.gpx,,,1423.0,1423.0,5323.60009765625,6.0,3.741110324859619,14.664047241210938,13.4640474319458,6.699999809265137,13.300000190734863,7.199999809265137,0.022541137412190437,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5338.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
7943478840,10 oct. 2022 à 21:19:50,Course à pied dans l'après-midi,Course à pied,,1650,"6,31",,,false,,,activities/7943478840.gpx,,,1650.0,1650.0,6318.18017578125,5.452000617980957,3.829200029373169,9.109999656677246,9.010000228881836,49.5,55.900001525878906,2.40771222114563,0.001582734170369804,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6324.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.829200029373169,0.0,,,,,,,,,,,,,,,,,""
7948735942,11 oct. 2022 à 21:07:10,Course à pied dans l'après-midi,Course à pied,,1244,"5,00",,,false,,,activities/7948735942.gpx,,,1244.0,1241.0,5000.7099609375,6.557995796203613,4.029581069946289,4.498351573944092,4.398351669311523,50.400001525878906,55.0,1.9138398170471191,0.001999716041609645,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5005.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.019863128662109,0.0,,,,,,,,,,,,,,,,,""
7953816724,12 oct. 2022 à 19:14:31,Course à pied dans l'après-midi,Course à pied,,1879,"5,65",,,false,,,activities/7953816724.gpx,,,1879.0,1704.0,5652.0,5.568066596984863,3.316901445388794,5.453845977783203,5.453845977783203,50.29999923706055,55.900001525878906,2.129894495010376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5656.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0079829692840576,0.0,,,,,,,,,,,,,,,,,""
7957483327,13 oct. 2022 à 15:37:25,Course à pied du midi,Course à pied,,1199,"5,00",,,false,,,activities/7957483327.gpx,,,1199.0,1176.0,5000.6298828125,6.449999809265137,4.252236366271973,5.355494499206543,5.155494689941406,50.400001525878906,55.900001525878906,1.758493423461914,0.003999496344476938,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5004.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.1706671714782715,0.0,,,,,,,,,,,,,,,,,""
7980146563,18 oct. 2022 à 02:55:28,course pour oublier ,Course à pied,"",1158,"4,73",,,false,,,activities/7980146563.gpx,,,1158.0,1156.0,4730.27001953125,5.7779998779296875,4.091928958892822,4.496753215789795,4.396749973297119,50.400001525878906,55.0,1.7398875951766968,0.0021140442695468664,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4734.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.084861755371094,0.0,,,,,,,,,,,,,,,,,""
7984643712,18 oct. 2022 à 21:32:49,course avec brdx,Course à pied,,1533,"5,09",,,false,,,activities/7984643712.gpx,,,1533.0,1533.0,5096.10009765625,4.665999412536621,3.324266195297241,4.3222222328186035,3.8222222328186035,50.400001525878906,55.0,2.3059167861938477,0.009811424650251865,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5101.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.324266195297241,0.0,,,,,,,,,,,,,,,,,""
7988538527,19 oct. 2022 à 16:48:38,5k pb,Course à pied,,1175,"5,00",,,false,,,activities/7988538527.gpx,,,1175.0,1136.0,5000.41015625,5.897997856140137,4.401769638061523,4.443589687347412,4.5435895919799805,50.400001525878906,55.0,1.7291090488433838,-0.0019998359493911266,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5004.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.2556681632995605,0.0,,,,,,,,,,,,,,,,,""
8003664467,22 oct. 2022 à 19:05:58,course avec brdx,Course à pied,,1441,"5,00",,,false,,,activities/8003664467.gpx,,,1441.0,1394.0,5003.0,6.022070407867432,3.5889525413513184,9.982353210449219,10.182353019714355,50.0,55.099998474121094,9.67349624633789,-0.003997601568698883,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5013.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4718945026397705,0.0,,,,,,,,,,,,,,,,,""
